order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time
1491546,224872,Jeju Noodle Bar,K-BBQ,7.54,Weekend,Not given,20,24
1492725,463126,Peacefood Cafe,Vegetarian,10.13,Weekend,Not given,20,29
1494128,54144,Balthazar,French,22.44,Weekday,5,27,28
1488950,163391,Thursday Kitchen,Korean,12.7,Weekday,Not given,22,20
1492018,493565,I Sodi,Pizza,4.5,Weekday,5,20,30
1481335,39969,Trinity Place,American,20.87,Weekend,Not given,29,30
1487396,94215,Lucien,French,16.13,Weekday,Not given,31,28
1496610,378708,North End Grill,American,13.14,Weekday,5,21,25
1493361,403355,The Cecil - CLOSED,Southern,6.16,Weekday,5,23,27
1489349,471934,Bryant Park Griill,American,31.18,Weekday,3,20,22
1488839,346597,Fat Choy,Vegetarian,22.56,Weekend,3,21,23
1486752,197278,Dinosaur Bar-B-Que,BBQ,24.07,Weekday,Not given,35,22
1485894,191618,Quality Italian Brooklyn,Italian,17.29,Weekday,4,34,20
1492660,156094,Nix,Vegetarian,24.49,Weekday,5,35,22
1489784,346987,Amy's Bread [LIMITED TIME],Bakery,4.5,Weekend,4,26,32
1484920,245764,sweetgreen Brooklyn,Vegetarian,15.88,Weekend,5,31,26
1485837,246835,Arlo,American,23.23,Weekday,4,26,31
1495219,381351,Great NY Noodletown,Chinese,10.0,Weekend,5,32,27
1484211,60808,Old Town Bar,American,12.41,Weekday,Not given,24,21
1491440,394853,Ippudo,Japanese,9.5,Weekend,5,23,28
1488075,414281,Blue Smoke,BBQ,14.1,Weekday,Not given,26,25
1496728,188759,Charles' Country Pan Fried Chicken,Southern,4.5,Weekday,3,21,24
1486643,18421,Jean-Georges - CLOSED,French,8.93,Weekday,Not given,27,15
1482131,178110,Southside Coffee,Coffee,22.95,Weekday,5,35,24
1490439,319919,Atoboy,Korean,27.89,Weekend,4,30,21
1485500,164224,Konditori,Coffee,18.71,Weekday,Not given,24,22
1493986,317487,Caffe Dante - CLOSED,Coffee,35.0,Weekday,Not given,35,26
1488202,225396,Sauce,Italian,15.21,Weekend,5,27,20
1477136,120490,Parm,Italia,21.88,Weekend,4,23,30
1495303,67260,Ichiran,Japanese,16.07,Weekend,5,35,21
1489288,27906,Del Frisco's,Steakhouse,4.5,Weekend,Not given,27,18
1477989,102801,ilili Restaurant,Middle Eastern,13.73,Weekday,5,22,33
1477924,288808,The Meatball Shop,Italian,32.98,Weekday,5,26,27
1480909,277894,King Cole Bar,American Cuisine,23.12,Weekday,Not given,28,23
1488534,301715,Tavern on the Green,American,10.09,Weekday,3,32,29
1484311,410272,Ruth's Chris,Steakhouse,16.1,Weekend,5,32,24
1483481,187873,sweetgreen Brooklyn,Vegetarian,8.92,Weekday,5,27,15
1479703,7668,Jeju Noodle Bar,Korean Food,14.61,Weekday,5,27,33
1481189,78528,Bonnie's,Chinese,10.3,Weekend,4,35,15
1480476,2722,Candle Cafe,Vegetarian,30.46,Weekend,5,31,22
1483326,491859,Al di La Ã©,Italian,20.92,Weekday,Not given,23,19
1495302,136291,Di Fara Pizza,Italian,13.38,Weekend,5,23,23
1483099,344217,Oren's Daily Roast,Coffee,15.57,Weekday,5,22,31
1483199,310389,Oiji Mi,Korean,4.5,Weekday,3,22,18
1482447,387122,Golden Unicorn,Chinese,22.82,Weekend,3,29,22
1495780,174744,Battery Gardens,American,11.01,Weekend,4,31,24
1491880,494284,ChikaLicious,Dessert,22.82,Weekend,Not given,35,22
1495778,484381,Peacefood Cafe,Vegetarian,8.49,Weekday,Not given,28,15
1495420,134580,Bobwhite oCunter,Southern,16.79,Weekday,3,29,26
1489683,178605,Spicy Moon,Vegetarian,21.71,Weekday,Not given,26,17
1493498,293722,Pastrami Queen,Deli,18.68,Weekday,5,28,30
1482613,361064,Fette Sau [LIMITED TIME],BBQ,19.34,Weekend,Not given,31,29
1485483,94244,Blackbarn,American,13.78,Weekend,Not given,26,17
1499349,257039,casa enrique,Mexican,6.82,Weekend,4,25,19
1496220,373581,Jean-Georges - CLOSED,French,19.61,Weekend,5,27,26
1487300,16718,Porto Rico (permanently closed),Coffee,18.85,Weekday,4,28,15
1483639,436072,Barney Greengrass,Deli,9.07,Weekend,Not given,20,24
1497114,292114,Pastrami Queen - Midtown,Deli,20.93,Weekday,4,28,16
1477981,154464,Westville Hudson,American Cuisine,11.16,Weekend,4,24,20
1487992,237898,mighty quinn's bbq,BBQ,21.74,Weekend,4,31,17
1483720,172537,Le Gigot - CLOSED,French,17.29,Weekend,4,20,16
1490350,178939,Chez Josephine,French,10.52,Weekend,Not given,32,21
1488083,142114,Rocco Steakhouse,Steakhouse,9.94,Weekend,5,23,24
1484840,77734,The River Cafe - East Village,American,4.5,Weekday,5,21,30
1494445,430432,Big Gay Ice Cream [LIMITED TIME],Ice Cream,7.51,Weekend,Not given,24,27
1481853,220767,Piccolo Cafe,Coffee,29.36,Weekend,Not given,28,26
1483251,487561,Bedouin Tent,Middle Eastern,31.51,Weekday,5,30,26
1484775,149295,Shuka (closed),Middle Eastern,19.71,Weekend,3,29,22
1476847,114085,The Meatball Shop,Italian Food,24.3,Weekend,4,29,15
1479263,347504,Underwest Donuts,Bakery,11.75,Weekday,5,34,24
1483159,38459,Van Leeuwen,Ice Cream,20.84,Weekday,5,25,26
1489049,45252,Tavern on the Green,American,22.3,Weekday,3,27,27
1495798,261649,Maison Kayser,Bakery,18.91,Weekday,4,33,18
1489809,148722,MarkJoseph,Steakhouse,11.57,Weekday,4,28,32
1490854,422601,**Supper**,Italian,27.52,Weekend,Not given,23,23
1489405,292150,The Smith $0 Delivery Fee,American,11.92,Weekend,5,26,15
1482456,352,St Kilda,Australian,20.34,Weekend,Not given,33,21
1493226,346901,Red Rooster Harlem,Southern,23.42,Weekend,5,26,21
1485543,412579,Club A Steakhouse,Steakhouse,12.14,Weekday,Not given,20,31
1494127,124085,Hundred Acres,American,17.12,Weekday,5,25,31
1486100,470374,De Robertis,Coffee,6.53,Weekday,Not given,23,22
1492294,440807,Lupa,Italian,18.43,Weekday,Not given,23,28
1487127,481122,Southside Coffee,Coffee,21.61,Weekday,3,20,24
1496565,270260,Miznon,Middle Eastern,17.88,Weekday,4,32,28
1488996,493526,St Kilda,Australian,14.58,Weekday,Not given,26,15
1483949,380253,Clinton St. Baking Company,American,14.76,Weekday,Not given,24,23
1482594,342132,De Robertis Chelsea,Coffee,21.33,Weekday,5,35,25
1481566,278702,Di Fara Pizza,Italian,14.76,Weekend,5,26,17
1483237,91695,Minetta Tavern,American,18.87,Weekend,Not given,21,26
1496306,226174,Sey,Coffee,4.5,Weekend,4,30,27
1483706,355334,TOAD STYLE,Vegetarian,15.87,Weekday,3,28,31
1482021,323127,Brooklyn Roastnig Company,Coffee,8.06,Weekend,Not given,23,24
1480207,386817,Upstate Stock,Coffee,19.53,Weekend,3,32,28
1481201,127728,Palma (permanently closed),Italian,22.04,Weekday,3,20,21
1491942,250427,Westlight,American,22.79,Weekend,4,22,25
1489231,73113,Max Brenner (UES),Dessert,18.25,Weekend,4,31,24
1479616,476585,The Butcher's Daughter,American,12.91,Weekend,Not given,28,19
1480400,350136,Le Pain Quotidien (archived),Vegetarian,11.19,Weekday,5,31,23
1482638,458370,Golden Unicorn,Chinese,23.45,Weekday,5,23,24
1483297,294817,Wolfgang's Steakhouse,Steakhouse,4.5,Weekend,Not given,34,31
1479644,470824,Bea,American,9.21,Weekend,Not given,32,22
1483791,487405,Peacefood Cafe,Vegetarian,25.62,Weekday,5,20,22
1483943,24767,Taboon,Middle Eastern,15.46,Weekday,4,24,26
1490992,427389,Felice,Italian,6.57,Weekday,5,20,20
1494253,6276,cookshop,American,5.81,Weekend,Not given,28,23
1485159,390470,Sauce,Italian,18.45,Weekend,5,35,26
1477222,348096,The Meatball Shop,Italian,11.64,Weekend,4,23,24
1496710,378878,Joe Coffee,Coffee,4.5,Weekend,4,25,20
1497295,362938,bobwhite counter,Southern,13.86,Weekday,Not given,33,23
1490413,212584,The Halal Guys,Middle Eastern,25.37,Weekday,3,23,26
1487220,425907,Momofuku Ko (20% off),Korean,28.99,Weekday,Not given,32,27
1476873,237616,Shake Shack - Free Delivery,American,5.82,Weekend,Not given,26,30
1491538,344247,Pita Grill,Middle Eastern,5.91,Weekend,5,33,15
1478735,432218,Wolfgang's Steakhouse,Steakhouse,12.76,Weekend,5,27,29
1492874,157502,Fabrique,Bakery,17.77,Weekday,4,35,17
1485947,471412,Mapo BBQ,Korean,19.92,Weekend,3,35,27
1488182,122752,Peasant,Italian,6.54,Weekend,Not given,35,27
1482117,263869,Caffe Dante - CLOSED,Coffee,19.62,Weekend,4,28,23
1477601,107909,Cafeteria,American,6.69,Weekday,4,21,32
1483876,217291,DeStefano's,Steakhouse,22.11,Weekend,Not given,24,23
1488449,85259,Melba's Chelsea,Southern,15.63,Weekday,5,24,29
1497431,291369,John's of Bleecker Street,Italian,21.08,Weekday,3,33,26
1478813,465554,Delmonico's,Steakhouse,21.21,Weekend,3,25,28
1490309,71697,Kristalbelli,Korean,23.14,Weekday,Not given,27,22
1489644,178845,Il Cantinori,Italian,10.91,Weekend,5,22,25
1497207,332553,Gotham Bar and Grill - CLOSED,American,6.78,Weekday,5,26,25
1494309,336263,Gazala's,Middle Eastern,26.4,Weekday,Not given,31,26
1489064,276536,Mah-Ze-Dahr,Bakery,4.5,Weekday,Not given,28,31
1483461,412671,Avant Garden,Vegetarian,9.57,Weekday,5,29,15
1492405,21711,Dudley's,Australian,6.25,Weekday,Not given,28,23
1483657,286116,St. Anselm,Steakhouse,26.75,Weekend,3,25,26
1497136,444160,La Colombe,Coffee,9.72,Weekend,5,21,25
1490985,350713,Babbo,Italian,23.31,Weekday,5,27,31
1477387,141732,Blue Ribbon Fried Chicken,American,9.27,Weekend,Not given,29,16
1486929,60700,Al di La Ã©,Italian,33.28,Weekend,5,27,26
1496821,409002,Toloache,Mexican,12.69,Weekday,4,35,21
1477475,65009,Blue Ribbon Fried Chicken,American,32.93,Weekend,5,24,23
1482825,171318,Serendipity 3,Ice Cream,29.3,Weekday,3,31,20
1485551,409087,Charlie Bird,Italian,17.71,Weekend,5,32,18
1496822,307602,Buddha Bodai,Vegetarian,26.55,Weekday,5,29,24
1488581,394540,Caffe Dante - CLOSED,Coffee,9.43,Weekend,5,29,22
1489914,299906,Morgan's BBQ,BBQ,15.55,Weekend,5,21,16
1488597,867,Pies 'n' Thighs,Southern,21.45,Weekday,4,23,28
1484116,464740,Miss Ada,Middle Eastern,18.79,Weekend,Not given,27,25
1494102,81148,Birch Coffee,Coffee,35.0,Weekday,3,35,22
1491557,363583,Eric Kayser (permanently closed),Bakery,32.61,Weekend,Not given,23,33
1489481,317194,Au Za'atar,Middle Eastern,10.92,Weekend,Not given,22,33
1485435,372271,Da Silvano,Italian,16.3,Weekday,5,26,15
1496570,333401,Dirt Candy,Vegetarian,19.04,Weekend,4,20,23
1494026,188881,Westlight $1.99 Delivery,American,11.07,Weekday,Not given,31,27
1481028,156055,John Brown Smokehouse,BBQ,17.53,Weekday,5,24,30
1495874,332158,Peasant,Italian,22.58,Weekend,3,25,18
1495251,457498,Au Za'atar,Middle Eastern,30.55,Weekday,3,30,23
1491778,129947,Nebraska Steakhouse,Steakhouse,4.5,Weekday,Not given,35,31
1478653,115496,Tabata Ramen,Japanese,13.52,Weekend,5,29,18
1477987,104563,Blue Ribbon Sushi,Japanese,24.25,Weekend,4,24,23
1495286,5003,Maya,Mexican,33.48,Weekday,Not given,27,33
1489397,342385,The Modern,American,4.5,Weekend,5,32,20
1487906,76250,Cha Cha Matcha,Dessert,20.14,Weekday,4,21,20
1483040,255574,Gorilla Coffee,Coffee,16.17,Weekend,Not given,26,24
1476563,114085,Blue Ribbon Sushi Bar & Grill,Japanese,12.18,Weekend,Not given,24,18
1482389,362312,Two Hands,Coffee,22.18,Weekend,5,25,28
1492920,495797,Sweatshop,Coffee,8.94,Weekend,3,25,18
1496467,5332,Zabar's,Deli,9.76,Weekday,Not given,24,30
1480886,70197,Birria-Landia,Mexican,19.46,Weekday,3,32,23
1483937,60865,Gran Electrica,Mexican,11.73,Weekend,Not given,20,18
1483092,5419,The River Cafe - East Village,American,26.07,Weekend,5,23,23
1496368,480898,Supermoon Bakehouse,Bakery,12.25,Weekday,5,29,25
1480105,6966,Mudspot,Coffee,15.03,Weekend,Not given,26,22
1479556,266899,Sparks Steak House (closed),Steakhouse,21.61,Weekday,5,27,25
1481397,92989,[Gran Electrica],Mexican,10.14,Weekend,Not given,24,19
1487265,479638,Amorino,Ice Cream,25.75,Weekend,5,28,29
1488265,197196,Attaboy,American,14.68,Weekend,5,25,23
1495970,353929,Mile End Deli,Deli,4.89,Weekday,5,21,30
1491189,460838,Joe's Pizza,Italian,11.47,Weekend,5,25,28
1481484,191931,Via Carota,Italian,9.79,Weekday,5,33,22
1481063,379424,Il Cantinori,Italian,23.42,Weekday,Not given,35,25
1485992,283305,Take31,Korean,4.5,Weekend,5,32,17
1478991,267774,Wild Ginger,Vegetarian,29.1,Weekday,Not given,32,30
1496689,97586,Shojin $1.99 Delivery,Vegetarian,17.09,Weekday,3,33,28
1489241,476020,John's of Bleecker Street,Italian,13.34,Weekday,5,23,21
1485743,480836,Ichiran,Japanese,33.13,Weekday,5,23,25
1481535,230389,Carbone,Italian,25.2,Weekday,Not given,21,24
1479247,377409,Miss Korea,Korean,4.5,Weekday,3,33,16
1483270,460633,Konditori,Coffee,27.22,Weekday,5,26,21
1490533,277056,Turntable Chicken Jazz,Korean,24.31,Weekend,5,28,29
1487561,345807,Mudspot,Coffee,12.48,Weekend,Not given,26,18
1476992,85782,Vezzo Thin Crust Pizza,Italian,12.13,Weekend,Not given,27,15
1483351,338016,Eric Kayser (permanently closed),Bakery,17.78,Weekend,Not given,20,27
1489133,174004,Miss Korea,Korean,26.82,Weekday,3,23,25
1493118,302309,Zibetto,Coffee,17.91,Weekday,5,27,30
1493238,432194,Great NY Noodletown,Chinese,30.66,Weekend,Not given,20,22
1491756,184233,Toloache,Mexican,21.04,Weekend,5,31,22
1484795,51788,Kyochon,Korean,12.08,Weekend,3,30,19
1492102,157829,Pasquale Jones,Italian,14.98,Weekday,5,25,27
1490269,424917,PDT (Please Don't Tell),American,18.21,Weekday,4,34,28
1480634,366846,Insa,Korean,12.79,Weekday,4,27,28
1486487,495768,Strip House,Steakhouse,17.96,Weekday,4,27,27
1496435,498063,Le Pain Quotidien (archived),Vegetarian,30.79,Weekday,4,20,25
1479990,101191,Hometown Bar-B-Que,BBQ,20.73,Weekday,Not given,29,25
1480089,68607,Three Seat Espresso,Coffee,7.26,Weekend,5,23,26
1477119,47594,Shake Shack,American,5.82,Weekday,Not given,29,29
1483163,479344,Fette Sau [LIMITED TIME],BBQ,21.55,Weekday,5,28,19
1486966,86336,Brunswick,Coffee,15.35,Weekend,3,26,23
1490036,445006,Tasty Hand-Pulled Noodles _Àü£¾÷´,Chinese,19.56,Weekend,Not given,28,24
1494270,477048,Pies 'n' Thighs [LIMITED TIME],Southern,18.22,Weekend,3,31,21
1485393,158006,Industry Kitchen (20% off),American,20.23,Weekend,3,24,24
1493729,46416,Tasty Hand-Pulled Noodles,Chinese,27.11,Weekday,5,30,22
1485296,215578,Venchi,Ice Cream,22.82,Weekday,5,25,20
1489782,183745,Maison Kayser,Bakery,14.31,Weekday,5,29,32
1490162,491358,Stone StreetT avern,American,34.15,Weekend,5,27,15
1492303,203335,Irving Farm,Coffee,15.75,Weekend,4,27,22
1477772,91958,TAO,Japanese,12.18,Weekday,Not given,26,33
1494449,222563,Morandi,Italian,14.39,Weekday,4,21,25
1481066,50421,Grimaldi's,Italian,10.41,Weekend,4,28,23
1495775,432021,The Butcher's Daughter,American,22.79,Weekday,5,23,26
1487777,385596,Blue Note,American,17.55,Weekday,Not given,30,21
1483084,125561,Chez Josephine,French,11.68,Weekday,5,35,22
1486072,458459,Corner Bistro,American,9.16,Weekend,4,29,28
1477591,97806,Shake Shack,American,31.43,Weekend,Not given,30,19
1495985,177027,Her Name is Han,Korean,19.18,Weekday,3,35,31
1492572,386047,Underwest Donuts,Bakery,14.35,Weekend,5,31,21
1493562,481620,Clinton St. Baking Company,American,6.72,Weekend,4,27,25
1477198,86449,The Meatball Shop,Italian,8.54,Weekend,3,31,15
1492963,323827,Emilio's Ballato,Italian,14.03,Weekday,5,27,15
1477144,62667,Balthazar Boulangerie,French,29.1,Weekend,5,31,27
1486765,274185,sweetgreen Brooklyn,Vegetarian,8.78,Weekday,4,21,28
1487752,409363,L'Artusi,Italian,7.21,Weekend,3,26,28
1482291,241287,Cosme (permanently closed),Mexican,25.38,Weekday,5,24,28
1484536,55884,Totto Ramen,Japanese,15.41,Weekend,3,24,21
1477816,187187,Momoya,Japanese,11.59,Weekend,3,24,29
1480975,363217,Russ & Daughters,Deli,14.48,Weekday,Not given,22,17
1496295,55313,Pita Grill,Middle Eastern,4.5,Weekday,3,31,25
1477122,97806,Shake Shack,American,8.63,Weekend,Not given,33,19
1486256,492088,V-Spot,Vegetarian,10.92,Weekday,4,29,21
1496908,471044,Fat Choy,Vegetarian,16.32,Weekend,4,28,26
1491119,1681,Harbs,Dessert,4.5,Weekday,5,31,26
1494828,289726,Strip House,Steakhouse,7.44,Weekday,Not given,30,28
1483356,12464,Lucali,Italian,19.51,Weekday,5,22,21
1495161,217399,Kaffe 1668,Coffee,18.5,Weekday,Not given,20,26
1486717,241467,Ruby's,Australian,13.17,Weekend,3,25,25
1479399,67308,Union Square Cafe,American,10.71,Weekday,3,28,24
1487019,227111,Nebraska Steakhouse,Steakhouse,15.72,Weekend,5,25,30
1484157,257170,Gallaghers,Steakhouse,21.18,Weekend,Not given,21,30
1488856,245095,Turntable Chicken Jazz,Korean BBQ,14.32,Weekday,5,31,25
1480747,113883,Miss Korea,Korean,28.93,Weekday,Not given,27,32
1477034,259341,J. G.Melon,American,29.05,Weekend,Not given,26,28
1479345,5,Quality Meats,Steakhouse,21.0,Weekday,4,34,18
1492326,102445,The Leopard at des Artistes,Italian,10.67,Weekday,5,22,24
1490416,37986,Lan Sheng,Chinese,11.77,Weekend,Not given,26,27
1481051,182940,Quality Meats,Steakhouse,12.71,Weekend,3,28,21
1490128,306054,Blackbarn _¤¾Ñ¼,American,27.5,Weekend,Not given,22,30
1482854,21006,Hungry Ghost,Coffee,8.06,Weekday,3,29,16
1496925,195639,Hary's,Steakhouse,13.3,Weekend,5,26,27
1491584,52664,Del Frisco's,Steakhouse,12.21,Weekday,Not given,34,28
1485597,50848,Katana Kitten,Japanese,25.83,Weekend,5,33,21
1480538,88724,The Modern - CLOSED,American,5.96,Weekday,Not given,20,16
1493482,251126,AJ Maxwell's (permanently closed),Steakhouse,15.48,Weekday,3,27,22
1496532,1379,Charles' Country Pan Fried Chicken,Southern,4.5,Weekday,3,29,23
1491343,386412,il Buco Alimentari - Downtown,Italian,19.63,Weekend,5,27,19
1479696,372103,Sugar Factory,American,16.89,Weekday,4,29,22
1480810,136281,Morton's,Steakhouse,22.29,Weekend,3,28,19
1482620,460646,Piccola Cucina,Italian,11.82,Weekday,Not given,29,22
1477945,63096,Rubirosa,Italia,14.12,Weekend,Not given,33,15
1481489,366346,T-Bar Steak,Steakhouse,28.27,Weekday,5,21,20
1493551,198758,Mah-Ze-Dahr,Bakery,29.03,Weekday,3,21,31
1479115,284679,Gorilla Coffee,Coffee,9.05,Weekend,Not given,20,25
1495375,337713,PDT (Please Don't Tell),American,18.75,Weekend,4,27,22
1492649,77632,il Buco,Italian,16.42,Weekend,5,22,29
1488812,411452,Pastrami Queen - Midtown,Deli,16.15,Weekend,5,29,20
1480251,162626,Oiji Mi,Korean,11.27,Weekend,Not given,26,28
1480122,41426,Cheli,Chinese,15.84,Weekend,Not given,21,15
1477030,240982,Rubirosa (permanently closed),Italian,24.3,Weekday,3,29,31
1477894,157711,The Meatball Shop,Italian Food,6.07,Weekend,Not given,28,21
1494831,78290,Felice,Italian,19.65,Weekend,3,28,29
1495568,221704,Eleven Madison Park,American,20.38,Weekend,5,27,25
1489626,124642,Gregory's Coffee,Coffee,13.16,Weekend,Not given,33,23
1490185,498496,Momofuku Ssäm Bar SoHo,Korean,23.74,Weekend,4,23,22
1483737,304919,Minetta Tavern,American,14.6,Weekend,Not given,26,15
1482927,400464,Southside Coffee,Coffee,19.9,Weekday,5,30,17
1487552,60802,Employees Only,American,20.52,Weekday,3,30,19
1488583,166337,American Cut,Steakhouse,13.54,Weekend,4,26,28
1493478,256998,Al di La Ã©,Italian,18.5,Weekend,5,21,24
1485459,180548,UNION SQUARE CAFE,American,11.2,Weekday,5,26,22
1483796,69587,Patsy's Pizzeria,Italian,20.53,Weekday,3,31,23
1484974,374896,Ess-a-aBgel,Deli,11.51,Weekend,5,21,20
1495064,429761,Raoul's,French,9.75,Weekday,3,29,23
1477990,59673,Rubirosa,Italian,12.95,Weekend,4,30,25
1491484,411811,Miznon,Middle Eastern,15.9,Weekday,5,32,22
1496464,359865,Ess-a-aBgel,Deli,17.31,Weekend,5,30,20
1477264,35774,The Meatball Shop,Italian,12.23,Weekday,Not given,28,33
1489374,227750,Ippudo,Japanese,15.25,Weekday,4,28,19
1488494,112221,Sey,Coffee,4.5,Weekday,Not given,25,30
1489937,353263,Jin Ramen,Japanese,23.51,Weekend,4,29,21
1478489,286826,The Butcher's Daughter,American,21.23,Weekday,5,32,27
1482443,477240,Du's Donuts,Bakery,14.89,Weekday,Not given,25,17
1477476,276192,Delicatessen,American,32.93,Weekend,4,30,18
1483797,458127,Ess-a-aBgel,Deli,12.7,Weekend,Not given,20,15
1476829,79255,The Meatball Shop,Italian,6.79,Weekend,Not given,26,15
1478975,488580,trinity place,American,27.81,Weekday,3,28,26
1489813,389196,Venchi,Ice Cream,10.41,Weekday,5,22,19
1489599,232265,Sweatshop,Coffee,13.16,Weekend,3,27,24
1495008,24430,Attaboy,American,20.45,Weekend,4,20,25
1487036,177769,Max Brenner (UES),Dessert,11.79,Weekday,Not given,24,22
1497374,495085,Root & Bone,Southern,8.47,Weekday,Not given,26,28
1480366,184782,Old Homestead - Midtown,Steakhouse,13.11,Weekday,Not given,21,20
1492571,379098,Sparks Steak House (closed),Steakhouse,19.41,Weekday,3,34,22
1489555,310623,Cote,Korean,10.25,Weekend,3,24,15
1487173,11833,Il Mulino,Italian,13.9,Weekend,5,34,20
1483967,327194,Bouley,French,7.78,Weekend,Not given,28,24
1489824,380422,Pita Grill,Middle Eastern,21.36,Weekday,5,35,28
1477973,245264,RedFarm Hudson,Chinese,9.12,Weekday,5,29,26
1477699,302790,Klong,Thai,29.05,Weekend,5,35,24
1488031,456136,Buvette Chelsea,French,17.51,Weekday,5,22,20
1480165,390067,Taqueria Diana - NOW OPEN,Mexican,25.64,Weekend,Not given,20,26
1486457,245758,Palma (permanently closed),Italian,4.5,Weekday,Not given,21,20
1495342,344171,Miznon,Middle Eastern,13.1,Weekday,Not given,29,28
1493560,319225,Chez Josephine,French,17.36,Weekend,5,23,15
1486183,449596,Carne Mare,Steakhouse,18.62,Weekday,5,28,19
1486249,348790,Doughnut Plant,Bakery,14.96,Weekday,Not given,32,28
1484924,73926,Lamalo,Middle Eastern,16.86,Weekend,Not given,28,26
1481832,319068,Flinders aLne,Australian,15.17,Weekday,5,24,32
1477152,92364,Sushi of Gari 46,Japanese,25.17,Weekend,Not given,29,27
1488734,415773,Momofuku Ssäm Bar,Korean,20.94,Weekend,Not given,23,25
1479686,164316,Dinosaur Bar-B-Que,BBQ,16.84,Weekend,Not given,27,21
1480908,30531,Industry Kitchen,American,22.26,Weekday,5,30,23
1488848,164444,Brunswick,Coffee,14.23,Weekday,5,30,23
1494331,222972,Bien Cuit,Bakery,9.69,Weekday,5,23,25
1495539,153858,Oiji,Korean,17.39,Weekday,5,23,27
1485592,234243,Mah-Ze-Dahr,Bakery,11.63,Weekday,3,28,22
1488397,98527,Strip House,Steakhouse,4.5,Weekday,5,22,23
1485639,461170,Homecoming,Coffee,14.24,Weekday,5,29,19
